Time (minutes),XRSA (0.5-4 A),XRSB (1-8 A)
507.44686666329704,2.5006e-08,1e-09
507.4809833327929,1.0754e-06,7.1598e-07
507.51514999866487,2.612e-08,1e-09
507.54924999872844,1.0806e-06,7.1861e-07
507.58341666460035,2.5006e-08,1e-09
507.6175333301226,1.078e-06,7.1598e-07
507.65164999961854,2.612e-08,1e-09
507.68581666549045,1.0727e-06,7.1861e-07
507.719916665554,2.612e-08,1e-09
507.754083331426,1.0754e-06,7.1598e-07
507.78819999694826,2.5006e-08,1e-09
507.8223166664441,1.0806e-06,7.1861e-07
507.8564833323161,2.612e-08,1e-09
507.89058333237966,1.078e-06,7.1861e-07
507.92474999825157,2.5006e-08,1e-09
507.95886666377385,1.0754e-06,7.1861e-07
507.99298333326976,2.5006e-08,1e-09
508.02714999914167,1.078e-06,7.1861e-07
508.06124999920524,2.5006e-08,1e-09
508.0953666647275,1.078e-06,7.2123e-07
508.1295333305995,2.612e-08,1e-09
508.16365000009534,1.0806e-06,7.2123e-07
508.1978166659673,2.5006e-08,1e-09
508.2319166660309,1.0806e-06,7.1861e-07
508.26603333155316,2.3891e-08,1e-09
508.30019999742507,1.0806e-06,7.1861e-07
508.334316666921,2.612e-08,1e-09
508.3684833327929,1.0754e-06,7.2385e-07
508.4025833328565,2.612e-08,1e-09
508.43669999837874,1.0806e-06,7.2123e-07
508.4708666642507,2.612e-08,1e-09
508.5049833297729,1.078e-06,7.1861e-07
508.53914999961853,2.612e-08,1e-09
508.5732499996821,1.0806e-06,7.1861e-07
508.6073666652044,2.5006e-08,1e-09
508.6415333310763,1.0806e-06,7.1598e-07
508.67564999659857,2.612e-08,1e-09
508.70981666644417,1.0806e-06,7.2123e-07
508.74391666650774,2.5006e-08,1e-09
508.77803333202996,1.078e-06,7.2123e-07
508.8121999979019,2.5006e-08,1e-09
508.84631666342415,1.0806e-06,7.1598e-07
508.88048333326975,2.612e-08,1e-09
508.9145833333333,1.0806e-06,7.1861e-07
508.9486999988556,2.5006e-08,1e-09
508.9828666647275,1.0832e-06,7.1598e-07
509.0169833302498,2.5006e-08,1e-09
509.0511500000954,1.0832e-06,7.2123e-07
509.08525000015896,2.612e-08,1e-09
509.1193666656812,1.0806e-06,7.1861e-07
509.15348333120346,2.5006e-08,1e-09
509.1876499970754,1.0832e-06,7.1598e-07
509.221749997139,2.612e-08,1e-09
509.25591666698455,1.0806e-06,7.2123e-07
509.2900333325068,2.612e-08,1e-09
509.3241499980291,1.078e-06,7.1861e-07
509.358316663901,2.612e-08,1e-09
509.3924166639646,1.0832e-06,7.1861e-07
509.42658332983655,2.612e-08,1e-09
509.4606999993324,1.0885e-06,7.1861e-07
509.4948166648547,2.5006e-08,1e-09
509.52898333072665,1.0885e-06,7.1861e-07
509.5630833307902,2.612e-08,1e-09
509.59724999666213,1.0885e-06,7.1861e-07
509.63136666615804,2.612e-08,1e-09
509.6654833316803,1.0859e-06,7.2123e-07
509.6996499975522,2.5006e-08,1e-09
509.7337499976158,1.0885e-06,7.1861e-07
509.76791666348777,2.3891e-08,1e-09
509.8020333329836,1.0885e-06,7.1861e-07
509.8361499985059,2.3891e-08,1e-09
509.87031666437787,1.0911e-06,7.1861e-07
509.90441666444144,2.3891e-08,1e-09
509.93858333031335,1.0911e-06,7.1861e-07
509.97269999980927,2.3891e-08,1e-09
510.00681666533154,1.0911e-06,7.1861e-07
510.04098333120345,2.5006e-08,1e-09
510.075083331267,1.0911e-06,7.1598e-07
510.109249997139,2.3891e-08,1e-09
510.1433666666349,1.0911e-06,7.1336e-07
510.1774833321571,2.2777e-08,1e-09
510.2116499980291,1.0885e-06,7.1861e-07
510.24574999809266,2.3891e-08,1e-09
510.2798666636149,1.0911e-06,7.1598e-07
510.3140333334605,2.3891e-08,1e-09
510.34814999898276,1.0859e-06,7.1598e-07
510.38231666485467,2.3891e-08,1e-09
510.41641666491824,1.0859e-06,7.1598e-07
510.4505333304405,2.3891e-08,1e-09
510.4847000002861,1.0859e-06,7.1861e-07
510.51881666580834,2.3891e-08,1e-09
510.5529833316803,1.0885e-06,7.1336e-07
510.5870833317439,2.5006e-08,1e-09
510.62119999726616,1.0885e-06,7.1336e-07
510.65536666313807,2.3891e-08,1e-09
510.689483332634,1.0911e-06,7.1598e-07
510.7236499985059,2.2777e-08,1e-09
510.75774999856947,1.0859e-06,7.1336e-07
510.79186666409174,2.5006e-08,1e-09
510.8260333299637,1.0859e-06,7.1074e-07
510.86014999945957,2.3891e-08,1e-09
510.89431666533153,1.0911e-06,7.1598e-07
510.9284166653951,2.3891e-08,1e-09
510.9625333309174,1.0859e-06,7.1336e-07
510.9966999967893,2.2777e-08,1e-09
511.0308166662852,1.0911e-06,7.1598e-07
511.0649833321571,2.2777e-08,1e-09
511.0990833322207,1.0859e-06,7.1598e-07
511.13319999774296,2.3891e-08,1e-09
511.1673666636149,1.0859e-06,7.1861e-07
511.2014833331108,2.2777e-08,1e-09
511.23564999898275,1.0885e-06,7.1336e-07
511.2697499990463,2.3891e-08,1e-09
511.3038666645686,1.0832e-06,7.1336e-07
511.3379833300908,2.3891e-08,1e-09
511.3721499999364,1.078e-06,7.2123e-07
511.40625,2.2777e-08,1e-09
511.44041666587196,1.078e-06,7.1598e-07
511.4745333313942,2.2777e-08,1e-09
511.50864999691646,1.078e-06,7.1598e-07
511.542816666762,2.3891e-08,1e-09
511.57691666682564,1.0806e-06,7.1598e-07
511.61108333269755,2.2777e-08,1e-09
511.6451999982198,1.078e-06,7.1598e-07
511.67931666374204,2.3891e-08,1e-09
511.71348333358765,1.0754e-06,7.1074e-07
511.7475833336512,2.3891e-08,1e-09
511.7817499995232,1.0727e-06,7.1074e-07
511.8158666650454,2.2777e-08,1e-09
511.8499833305677,1.0754e-06,7.1336e-07
511.8841499964396,2.1662e-08,1e-09
511.9182499965032,1.0727e-06,7.1336e-07
511.95241666634877,2.2777e-08,1e-09
511.98653333187104,1.0727e-06,7.1074e-07
512.0206499973933,2.1662e-08,1e-09
512.0548166632652,1.0754e-06,7.1336e-07
512.0889166633289,2.2777e-08,1e-09
512.1230833331743,1.0727e-06,7.1336e-07
512.1571999986967,2.2777e-08,1e-09
512.1913166642189,1.0727e-06,7.1336e-07
512.2254833300908,2.1662e-08,1e-09
512.2595833301544,1.0701e-06,7.1336e-07
512.29375,2.2777e-08,1e-09
512.3278666655223,1.0701e-06,7.1598e-07
512.3619833310445,2.1662e-08,1.602e-09
512.3961499969165,1.0701e-06,7.1598e-07
512.43024999698,2.2777e-08,1e-09
512.4643666664759,1.0701e-06,7.1598e-07
512.4985333323478,2.1662e-08,1e-09
512.5326499978702,1.0675e-06,7.1336e-07
512.5668166637421,2.1662e-08,1e-09
512.6009166638056,1.0675e-06,7.1336e-07
512.6350333333015,2.1662e-08,1e-09
512.6691999991734,1.0675e-06,7.1598e-07
512.7033166646958,2.1662e-08,1e-09
512.7374833305677,1.0701e-06,7.1598e-07
512.7715833306313,2.1662e-08,1e-09
512.8057000001271,1.0649e-06,7.1074e-07
512.8398666659991,2.1662e-08,1e-09
512.8739833315213,1.0649e-06,7.1336e-07
512.9081499973933,2.0548e-08,1e-09
512.9422499974569,1.0649e-06,7.1336e-07
512.9763666669528,2.1662e-08,1e-09
513.0105333328247,1.0701e-06,7.1336e-07
513.0446499983469,2.0548e-08,1e-09
513.078816664219,1.0675e-06,7.1598e-07
513.1129166642825,2.0548e-08,1e-09
513.1470333298047,1.0675e-06,7.1336e-07
513.1811999996503,2.0548e-08,1e-09
513.2153166651726,1.0649e-06,7.1336e-07
513.2494833310445,2.0548e-08,1e-09
513.283583331108,1.0649e-06,7.1336e-07
513.3176999966304,2.0548e-08,1e-09
513.351866666476,1.0649e-06,7.1336e-07
513.3859833319982,2.0548e-08,1.602e-09
513.4201499978701,1.0649e-06,7.1336e-07
513.4542499979337,2.0548e-08,1.602e-09
513.488366663456,1.0596e-06,7.1598e-07
513.5224833329519,2.1662e-08,1.602e-09
513.5566499988238,1.0596e-06,7.1336e-07
513.5907499988874,2.0548e-08,1.602e-09
513.6249166647593,1.0596e-06,7.1336e-07
513.6590333302815,1.9433e-08,1.602e-09
513.6931499997775,1.0622e-06,7.1074e-07
513.7273166656494,1.9433e-08,2.7165e-09
513.761416665713,1.0596e-06,7.1861e-07
513.7955833315849,2.0548e-08,2.7165e-09
513.8296999971072,1.0622e-06,7.1336e-07
513.863816666603,2.0548e-08,1e-09
513.8979833324751,1.0596e-06,7.1598e-07
513.9320833325386,2.0548e-08,1.602e-09
513.9662499984105,1.0622e-06,7.1598e-07
514.0003666639328,2.0548e-08,1.602e-09
514.0344833334287,1.0596e-06,7.1336e-07
514.0686499993006,1.9433e-08,1.602e-09
514.1027499993642,1.057e-06,7.1336e-07
514.1369166652362,1.9433e-08,1e-09
514.1710333307584,1.0622e-06,7.1598e-07
514.2051500002543,1.9433e-08,1e-09
514.2393166661262,1.0596e-06,7.1598e-07
514.2734166661899,1.9433e-08,1e-09
514.3075833320618,1.0596e-06,7.1598e-07
514.341699997584,1.9433e-08,1e-09
514.3758166631063,1.0544e-06,7.1598e-07
514.4099833329518,1.8319e-08,1e-09
514.4440833330154,1.057e-06,7.1598e-07
514.4782499988873,1.609e-08,1e-09
514.5123666644097,1.0596e-06,7.1598e-07
514.5464833299319,1.7204e-08,1e-09
514.5806499997775,1.057e-06,7.1074e-07
514.614749999841,1.8319e-08,1e-09
514.648916665713,1.057e-06,7.1336e-07
514.6830333312353,1.609e-08,1e-09
514.7171499967575,1.0544e-06,7.1336e-07
514.7513166666031,1.609e-08,1e-09
514.7854166666667,1.0518e-06,7.1336e-07
514.8195833325386,1.9433e-08,1e-09
514.8536999980608,1.0518e-06,7.1336e-07
514.8878166635831,1.609e-08,1e-09
514.9219833334287,1.0491e-06,7.1336e-07
514.9560833334923,2.0548e-08,1e-09
514.9902499993642,1.0518e-06,7.1598e-07
515.0243666648864,1.8319e-08,1e-09
515.0584833304088,1.0518e-06,7.1336e-07
515.0926500002544,1.7204e-08,1e-09
515.1267500003179,1.0518e-06,7.1336e-07
515.1608666658401,1.609e-08,1e-09
515.1950333317121,1.0465e-06,7.1598e-07
515.2291499972343,1.4976e-08,1e-09
515.2633166631063,1.0465e-06,7.1336e-07
515.2974166631699,1.7204e-08,1e-09
515.3315333326658,1.0465e-06,7.2123e-07
515.3656999985377,1.7204e-08,1e-09
515.3998166640599,1.0439e-06,7.2385e-07
515.433983329932,1.609e-08,1e-09
515.4680833299955,1.0465e-06,7.2123e-07
515.5021999994914,1.7204e-08,1e-09
515.5363666653633,1.0439e-06,7.2385e-07
515.5704833308856,1.4976e-08,1e-09
515.6046499967575,1.0439e-06,7.2123e-07
515.638749996821,1.609e-08,1e-09
515.672866666317,1.0439e-06,7.2385e-07
515.7070333321889,1.3861e-08,1e-09
515.7411499977112,1.0439e-06,7.2385e-07
515.7753166635831,1.4976e-08,1e-09
515.8094166636467,1.0386e-06,7.2647e-07
515.8435333331425,1.609e-08,1e-09
515.8776999990146,1.036e-06,7.2385e-07
515.9118166645368,1.4976e-08,1e-09
515.9459833304087,1.036e-06,7.2123e-07
515.9800833304723,1.4976e-08,1e-09
516.0141999999682,1.0386e-06,7.2385e-07
516.0483666658401,1.609e-08,1e-09
516.0824833313624,1.0386e-06,7.2385e-07
516.1166499972344,1.609e-08,1e-09
516.1507499972979,1.0386e-06,7.2385e-07
516.1848666667938,1.4976e-08,1e-09
516.218983332316,1.0334e-06,7.2647e-07
516.2531499981881,1.609e-08,1e-09
516.2872499982516,1.0334e-06,7.2385e-07
516.3214166641235,1.4976e-08,1e-09
516.3555333336194,1.0334e-06,7.2123e-07
516.3896499991417,1.4976e-08,1e-09
516.4238166650136,1.0308e-06,7.2385e-07
516.4579166650772,1.4976e-08,1e-09
516.4920833309492,1.0308e-06,7.2385e-07
516.5261999964714,1.4976e-08,1e-09
516.5603166659673,1.0308e-06,7.2123e-07
516.5944833318392,1.609e-08,1e-09
516.6285833319029,1.0282e-06,7.1861e-07
516.6627499977748,1.4976e-08,1e-09
516.696866663297,1.0282e-06,7.1861e-07
516.7309833327929,1.4976e-08,1e-09
516.7651499986648,1.0308e-06,7.1861e-07
516.7992499987284,1.2747e-08,1.602e-09
516.8334166646003,1.0282e-06,7.1861e-07
516.8675333301227,1.4976e-08,1.602e-09
516.9016499996185,1.0255e-06,7.1861e-07
516.9358166654905,1.3861e-08,1.602e-09
516.969916665554,1.0282e-06,7.1861e-07
517.0040833314259,1.4976e-08,1e-09
517.0381999969483,1.0282e-06,7.1861e-07
517.0723166664442,1.3861e-08,1e-09
517.1064833323161,1.0255e-06,7.1598e-07
517.1405833323796,1.4976e-08,1.602e-09
517.1747499982516,1.0255e-06,7.1861e-07
517.2088666637738,1.3861e-08,1.602e-09
517.2429833332698,1.0203e-06,7.1861e-07
517.2771499991417,1.2747e-08,1.602e-09
517.3112499992053,1.0203e-06,7.1598e-07
517.3453666647275,1.4976e-08,1.602e-09
517.3795333305994,1.0229e-06,7.2123e-07
517.4136500000953,1.3861e-08,1e-09
517.4478166659673,1.0177e-06,7.2123e-07
517.4819166660309,1.3861e-08,1e-09
517.5160333315531,1.0177e-06,7.2123e-07
517.5501999974251,1.3861e-08,1e-09
517.5843166669209,1.0177e-06,7.1861e-07
517.618483332793,1.2747e-08,1e-09
517.6525833328565,1.015e-06,7.2123e-07
517.6866999983788,1.2747e-08,1e-09
517.7208666642507,1.0177e-06,7.2385e-07
517.7549833297729,1.2747e-08,1e-09
517.7891499996185,1.0177e-06,7.2385e-07
517.8232499996822,1.2747e-08,1e-09
517.8573666652044,1.0177e-06,7.2123e-07
517.8915333310763,1.3861e-08,1e-09
517.9256499965985,1.0124e-06,7.2385e-07
517.9598166664441,1.2747e-08,1e-09
517.9939166665077,1.0124e-06,7.2385e-07
518.02803333203,1.3861e-08,1e-09
518.0621999979019,1.0124e-06,7.2123e-07
518.0963166634242,1.2747e-08,1e-09
518.1304833332698,1.0124e-06,7.2647e-07
518.1645833333333,1.3861e-08,1e-09
518.1986999988555,1.0124e-06,7.2385e-07
518.2328666647276,1.1632e-08,1e-09
518.2669833302498,1.0098e-06,7.2385e-07
518.3011500000954,1.3861e-08,1e-09
518.3352500001589,1.0072e-06,7.2385e-07
518.3693666656812,1.609e-08,1e-09
518.4034833312035,1.0072e-06,7.2385e-07
518.4376499970754,1.609e-08,1e-09
518.471749997139,1.0019e-06,7.2385e-07
518.5059166669846,1.609e-08,1e-09
518.5400333325068,1.0019e-06,7.2123e-07
518.574149998029,1.7204e-08,1e-09
518.6083166639011,1.0045e-06,7.1861e-07
518.6424166639646,1.3861e-08,1e-09
518.6765833298365,1.0019e-06,7.2123e-07
518.7106999993324,1.4976e-08,1e-09
518.7448166648547,9.9929e-07,7.1861e-07
518.7789833307266,1.4976e-08,1e-09
518.8130833307902,9.9929e-07,7.2123e-07
518.8472499966622,1.609e-08,1e-09
518.881366666158,9.9667e-07,7.2123e-07
518.9154833316803,1.4976e-08,1e-09
518.9496499975522,9.9929e-07,7.1861e-07
518.9837499976159,1.2747e-08,1e-09
519.0179166634878,9.9405e-07,7.2123e-07
519.0520333329837,1.3861e-08,1e-09
519.0861499985059,9.9405e-07,7.2123e-07
519.1203166643778,1.2747e-08,1e-09
519.1544166644414,9.9142e-07,7.2123e-07
519.1885833303133,9.4033e-09,1e-09
519.2226999998093,9.9405e-07,7.2123e-07
519.2568166653315,1.0518e-08,1e-09
519.2909833312035,9.9142e-07,7.2385e-07
519.325083331267,1.1632e-08,1e-09
519.3592499971389,9.9142e-07,7.2647e-07
519.3933666666348,1.2747e-08,1e-09
519.4274833321572,9.9142e-07,7.2647e-07
519.4616499980291,1.3861e-08,1e-09
519.4957499980926,9.888e-07,7.2385e-07
519.5298666636149,1.2747e-08,1e-09
519.5640333334605,9.8355e-07,7.291e-07
519.5981499989828,1.3861e-08,1e-09
519.6323166648547,9.8618e-07,7.2385e-07
519.6664166649183,1.3861e-08,1e-09
519.7005333304405,9.8618e-07,7.3172e-07
519.7347000002861,1.1632e-08,1e-09
519.7688166658083,9.8355e-07,7.3172e-07
519.8029833316803,1.0518e-08,1e-09
519.8370833317439,9.8618e-07,7.3172e-07
519.8711999972661,1.0518e-08,1e-09
519.9053666631381,9.8618e-07,7.3435e-07
519.9394833326339,1.0518e-08,1e-09
519.973649998506,9.8093e-07,7.291e-07
520.0077499985695,1.0518e-08,1e-09
520.0418666640918,9.8093e-07,7.2647e-07
520.0760333299637,1.0518e-08,1e-09
520.1101499994596,9.8093e-07,7.2647e-07
520.1443166653315,1.0518e-08,1e-09
520.178416665395,9.7831e-07,7.2123e-07
520.2125333309174,9.4033e-09,1e-09
520.2466999967893,9.7568e-07,7.2123e-07
520.2808166662852,9.4033e-09,1e-09
520.3149833321571,9.7568e-07,7.2123e-07
520.3490833322207,1.0518e-08,1e-09
520.383199997743,9.7568e-07,7.2385e-07
520.4173666636149,8.2888e-09,1e-09
520.4514833331108,9.7306e-07,7.2385e-07
520.4856499989827,9.4033e-09,1e-09
520.5197499990463,9.7306e-07,7.2123e-07
520.5538666645685,8.2888e-09,1e-09
520.5879833300909,9.7306e-07,7.2647e-07
520.6221499999364,9.4033e-09,1e-09
520.65625,9.7044e-07,7.2647e-07
520.6904166658719,1.0518e-08,1e-09
520.7245333313942,9.7306e-07,7.3172e-07
520.7586499969165,9.4033e-09,1e-09
520.7928166667621,9.6519e-07,7.3435e-07
520.8269166668256,9.4033e-09,1e-09
520.8610833326976,9.6519e-07,7.4484e-07
520.8951999982198,1.0518e-08,1.602e-09
520.929316663742,9.6519e-07,7.5795e-07
520.9634833335876,8.2888e-09,3.831e-09
520.9975833336513,9.6257e-07,7.7369e-07
521.0317499995232,9.4033e-09,6.0599e-09
521.0658666650454,9.5994e-07,7.8419e-07
521.0999833305676,9.4033e-09,7.1743e-09
521.1341499964396,9.5994e-07,7.8943e-07
521.1682499965032,8.2888e-09,7.1743e-09
521.2024166663488,9.5732e-07,7.973e-07
521.236533331871,9.4033e-09,8.2888e-09
521.2706499973933,9.5994e-07,7.973e-07
521.3048166632652,1.0518e-08,1.0518e-08
521.3389166633289,9.5994e-07,8.0255e-07
521.3730833331743,1.1632e-08,1.0518e-08
521.4071999986967,9.5994e-07,8.1042e-07
521.4413166642189,1.1632e-08,1.0518e-08
521.4754833300908,9.5732e-07,8.078e-07
521.5095833301544,9.4033e-09,9.4033e-09
521.54375,9.547e-07,8.1304e-07
521.5778666655223,9.4033e-09,1.0518e-08
521.6119833310445,9.547e-07,8.1304e-07
521.6461499969165,9.4033e-09,1.0518e-08
521.68024999698,9.4683e-07,8.1304e-07
521.7143666664759,9.4033e-09,9.4033e-09
521.7485333323478,9.5208e-07,8.1042e-07
521.7826499978702,7.1743e-09,8.2888e-09
521.8168166637421,9.4683e-07,8.1042e-07
521.8509166638056,7.1743e-09,7.1743e-09
521.8850333333015,9.4683e-07,8.078e-07
521.9191999991734,7.1743e-09,7.1743e-09
521.9533166646958,9.4945e-07,8.0255e-07
521.9874833305677,7.1743e-09,6.0599e-09
522.0215833306313,9.4945e-07,8.0517e-07
522.0557000001271,8.2888e-09,7.1743e-09
522.0898666659991,9.4683e-07,7.9993e-07
522.1239833315213,9.4033e-09,4.9454e-09
522.1581499973933,9.4683e-07,7.9468e-07
522.1922499974569,9.4033e-09,4.9454e-09
522.2263666669528,9.4683e-07,7.8943e-07
522.2605333328247,9.4033e-09,4.9454e-09
522.2946499983469,9.442e-07,7.8681e-07
522.328816664219,8.2888e-09,3.831e-09
522.3629166642825,9.4158e-07,7.8419e-07
522.3970333298047,8.2888e-09,3.831e-09
522.4311999996503,9.3896e-07,7.7632e-07
522.4653166651726,8.2888e-09,2.7165e-09
522.4994833310445,9.4158e-07,7.7632e-07
522.533583331108,8.2888e-09,2.7165e-09
522.5676999966304,9.3896e-07,7.7369e-07
522.601866666476,8.2888e-09,1.602e-09
522.6359833319982,9.3634e-07,7.6845e-07
522.6701499978701,8.2888e-09,1.602e-09
522.7042499979337,9.3634e-07,7.6845e-07
522.738366663456,8.2888e-09,3.831e-09
522.7724833329519,9.3634e-07,7.632e-07
522.8066499988238,8.2888e-09,1.602e-09
522.8407499988874,9.3634e-07,7.632e-07
522.8749166647593,8.2888e-09,2.7165e-09
522.9090333302815,9.3371e-07,7.5795e-07
522.9431499997775,7.1743e-09,1e-09
522.9773166656494,9.3896e-07,7.5533e-07
523.011416665713,8.2888e-09,1e-09
523.0455833315849,9.3634e-07,7.5533e-07
523.0796999971072,7.1743e-09,1e-09
523.113816666603,9.3896e-07,7.4746e-07
523.1479833324751,8.2888e-09,1e-09
523.1820833325386,9.3634e-07,7.4746e-07
523.2162499984105,8.2888e-09,1e-09
523.2503666639328,9.3896e-07,7.4484e-07
523.2844833334287,7.1743e-09,1e-09
523.3186499993006,9.3896e-07,7.3959e-07
523.3527499993642,8.2888e-09,1e-09
523.3869166652362,9.3634e-07,7.3697e-07
523.4210333307584,8.2888e-09,1.602e-09
523.4551500002543,9.3371e-07,7.3697e-07
523.4893166661262,7.1743e-09,1e-09
523.5234166661899,9.3371e-07,7.3697e-07
523.5575833320618,7.1743e-09,1.602e-09
523.591699997584,9.3371e-07,7.3697e-07
523.6258166631063,8.2888e-09,1e-09
523.6599833329518,9.3634e-07,7.3697e-07
523.6940833330154,7.1743e-09,1e-09
523.7282499988873,9.3109e-07,7.3172e-07
523.7623666644097,8.2888e-09,1e-09
523.7964833299319,9.2846e-07,7.3435e-07
523.8306499997775,7.1743e-09,1e-09
523.864749999841,9.2846e-07,7.3172e-07
523.8988666653634,7.1743e-09,1e-09
523.9330333312353,9.2846e-07,7.291e-07
523.9671499967575,7.1743e-09,1e-09
524.0013166666031,9.2322e-07,7.3172e-07
524.0354166666667,7.1743e-09,1e-09
524.0695333321889,9.2322e-07,7.291e-07
524.1036999980608,7.1743e-09,1e-09
524.1378166635831,9.2846e-07,7.3435e-07
524.1719833334287,7.1743e-09,1e-09
524.2060833334923,9.206e-07,7.291e-07
524.2401999990145,6.0599e-09,1e-09
524.2743666648864,9.2322e-07,7.291e-07
524.3084833304088,6.0599e-09,1e-09
524.3426500002544,9.2846e-07,7.291e-07
524.3767500003179,6.0599e-09,1e-09
524.4108666658401,9.2322e-07,7.3172e-07
524.4450333317121,7.1743e-09,1e-09
524.4791499972343,9.2322e-07,7.291e-07
524.5133166631063,7.1743e-09,1e-09
524.5474166631699,9.2322e-07,7.3172e-07
524.5815333326658,6.0599e-09,1e-09
524.6156999985377,9.206e-07,7.291e-07
524.6498166640599,7.1743e-09,1e-09
524.683983329932,9.206e-07,7.2647e-07
524.7180833299955,6.0599e-09,1e-09
524.7521999994914,9.1797e-07,7.291e-07
524.7863666653633,7.1743e-09,1e-09
524.8204833308856,9.1797e-07,7.291e-07
524.8546499967575,8.2888e-09,1e-09
524.888749996821,9.1535e-07,7.2647e-07
524.922866666317,7.1743e-09,1e-09
524.9569833318393,9.206e-07,7.291e-07
524.9911499977112,6.0599e-09,1e-09
525.0252499977747,9.1273e-07,7.291e-07
525.0594166636467,6.0599e-09,1e-09
525.0935333331425,9.101e-07,7.3172e-07
525.1276499986649,6.0599e-09,1e-09
525.1618166645368,9.0748e-07,7.3172e-07
525.1959166646004,6.0599e-09,1e-09
525.2300833304723,9.0486e-07,7.291e-07
525.2641999999682,4.9454e-09,1e-09
525.2983166654905,9.0486e-07,7.291e-07
525.3324833313624,7.1743e-09,1e-09
525.366583331426,8.9961e-07,7.3172e-07
525.4007499972979,4.9454e-09,1e-09
525.4348666667938,9.0223e-07,7.3172e-07
525.468983332316,6.0599e-09,1e-09
525.5031499981881,8.9961e-07,7.3435e-07
525.5372499982516,4.9454e-09,1e-09
525.5714166641235,9.0223e-07,7.3172e-07
525.6055333336194,4.9454e-09,1e-09
525.6396499991417,8.9699e-07,7.3697e-07
525.6738166650136,6.0599e-09,1e-09
525.7079166650772,9.0223e-07,7.3959e-07
525.7420833309492,6.0599e-09,1.602e-09
525.7761999964714,8.9961e-07,7.4222e-07
525.8103166659673,8.2888e-09,2.7165e-09
525.8444833318392,8.9699e-07,7.4484e-07
525.8785833319029,8.2888e-09,3.831e-09
525.9127499977748,8.9436e-07,7.5795e-07
525.946866663297,7.1743e-09,2.7165e-09
525.9809833327929,8.9699e-07,7.6058e-07
526.0151499986648,4.9454e-09,2.7165e-09
526.0492499987284,8.9436e-07,7.5795e-07
526.0833666642507,6.0599e-09,1.602e-09
526.1175333301227,8.9436e-07,7.6845e-07
526.1516499996185,4.9454e-09,1.602e-09
526.1858166654905,8.9436e-07,7.6845e-07
526.219916665554,3.831e-09,2.7165e-09
526.2540333310764,8.9174e-07,7.7107e-07
526.2881999969483,6.0599e-09,3.831e-09
526.3223166664442,8.9436e-07,7.7369e-07
526.3564833323161,6.0599e-09,2.7165e-09
526.3905833323796,8.9436e-07,7.8156e-07
526.4246999979019,4.9454e-09,2.7165e-09
526.4588666637738,8.9961e-07,7.8156e-07
526.4929833332698,4.9454e-09,3.831e-09
526.5271499991417,8.9699e-07,7.8419e-07
526.5612499992053,3.831e-09,4.9454e-09
526.5953666647275,8.8912e-07,7.8419e-07
526.6295333305994,4.9454e-09,4.9454e-09
526.6636500000953,8.8649e-07,7.9468e-07
526.6978166659673,4.9454e-09,4.9454e-09
526.7319166660309,8.8912e-07,8.078e-07
526.7660333315531,4.9454e-09,7.1743e-09
526.8001999974251,8.8912e-07,8.2091e-07
526.8343166669209,4.9454e-09,1.0518e-08
526.868483332793,8.8125e-07,8.314e-07
526.9025833328565,4.9454e-09,1.1632e-08
526.9366999983788,8.8125e-07,8.5239e-07
526.9708666642507,2.7165e-09,1.1632e-08
527.0049833297729,8.8387e-07,8.6288e-07
527.0391499996185,3.831e-09,1.3861e-08
527.0732499996822,8.8125e-07,8.8125e-07
527.1073666652044,3.831e-09,1.609e-08
527.1414833307266,8.8125e-07,8.8912e-07
527.1756499965985,3.831e-09,1.8319e-08
527.2097499966621,8.8125e-07,8.9961e-07
527.2439166665077,3.831e-09,2.0548e-08
527.27803333203,8.8387e-07,9.0748e-07
527.3121499975522,2.7165e-09,2.2777e-08
527.3463166634242,8.8125e-07,9.0486e-07
527.3804166634877,2.7165e-09,2.2777e-08
527.4145833333333,8.8125e-07,9.1273e-07
527.4486999988555,3.831e-09,2.612e-08
527.4828166643779,8.7862e-07,9.4683e-07
527.5169833302498,3.831e-09,3.2807e-08
527.5510833303134,8.76e-07,1.0045e-06
527.5852500001589,3.831e-09,4.3952e-08
527.6193666656812,8.8125e-07,1.0806e-06
527.6534833312035,3.831e-09,5.7325e-08
527.6876499970754,8.7862e-07,1.1672e-06
527.721749997139,3.831e-09,7.5157e-08
527.7559166669846,8.76e-07,1.2065e-06
527.7900333325068,3.831e-09,8.5187e-08
527.824149998029,8.7338e-07,1.1934e-06
527.8583166639011,4.9454e-09,8.1843e-08
527.8924166639646,8.7338e-07,1.2144e-06
527.9265833298365,3.831e-09,8.4072e-08
527.9606999993324,8.7338e-07,1.2275e-06
527.9948166648547,3.831e-09,7.9614e-08
528.0289833307266,8.7338e-07,1.2406e-06
528.0630833307902,4.9454e-09,7.85e-08
528.0972499966622,8.7075e-07,1.2485e-06
528.131366666158,2.7165e-09,7.7385e-08
528.1654833316803,8.7075e-07,1.2538e-06
528.1996499975522,3.831e-09,7.4042e-08
528.2337499976159,8.7338e-07,1.2432e-06
528.2678666631381,1.602e-09,7.0699e-08
528.3020333329837,8.7075e-07,1.2275e-06
528.3361499985059,3.831e-09,6.4012e-08
528.3703166643778,8.7338e-07,1.2328e-06
528.4044166644414,3.831e-09,6.2897e-08
528.4385333299637,8.6813e-07,1.2039e-06
528.4726999998093,3.831e-09,5.7325e-08
